articleDetail_id,article_id,like_url,likeRate,updateTime
202001012019123014391717,2019123014391717,https://www.facebook.com/v2.5/plugins/like.php?action=like&app_id=115279665149396&channel=https%3A%2F%2Fstaticxlie%2Fxd_arbiter.php%3Fversion%3D44%23cb%3Df3defe6b2094794%26domain%3Dcafef.vn%26origin%3Dhttp%253A%252F%252Fcafef.vn%252Ff3c3b225a045e08%26relation%3Dparent.parent&container_width=85&href=http%3A%2F%2Fcafef.vn%2Fthi-truong-tien-te-tiep-tuc-lang-song-2019123014391717.chn&layout=button_count&locale=vi_VN&sdk=joey&share=false&show_faces=false&size=small,7,01-01-2020 00:00:00
2020010120191231105834357,20191231105834357,https://www.facebook.com/v2.5/plugins/like.php?action=like&app_id=115279665149396&channel=https%3A%2F%2Fstaticxlie%2Fxd_arbiter.php%3Fversion%3D44%23cb%3Df3defe6b2094794%26domain%3Dcafef.vn%26origin%3Dhttp%253A%252F%252Fcafef.vn%252Ff3c3b225a045e08%26relation%3Dparent.parent&container_width=85&href=http%3A%2F%2Fcafef.vn%2Fdoanh-thu-nua-cuoi-nam-cua-huawei-rot-tham-do-ngam-don-cua-my-tuyen-bo-loai-bo-mot-so-giam-doc-dieu-hanh-vao-nam-2020-20191231105834357.chn&layout=button_count&locale=vi_VN&sdk=joey&share=false&show_faces=false&size=small,7,01-01-2020 00:00:00
2019123120191230100022217,20191230100022217,https://www.facebook.com/v2.5/plugins/like.php?action=like&app_id=115279665149396&channel=https%3A%2F%2Fstaticxlie%2Fxd_arbiter.php%3Fversion%3D44%23cb%3Df3defe6b2094794%26domain%3Dcafef.vn%26origin%3Dhttp%253A%252F%252Fcafef.vn%252Ff3c3b225a045e08%26relation%3Dparent.parent&container_width=85&href=http%3A%2F%2Fcafef.vn%2Fthu-tuong-quy-mo-cang-lon-kho-tang-truong-nhanh-dieu-nay-khong-dung-20191230100022217.chn&layout=button_count&locale=vi_VN&sdk=joey&share=false&show_faces=false&size=small,7,31-12-2019 00:00:00
2019123120191230205458873,20191230205458873,https://www.facebook.com/v2.5/plugins/like.php?action=like&app_id=115279665149396&channel=https%3A%2F%2Fstaticxlie%2Fxd_arbiter.php%3Fversion%3D44%23cb%3Df3defe6b2094794%26domain%3Dcafef.vn%26origin%3Dhttp%253A%252F%252Fcafef.vn%252Ff3c3b225a045e08%26relation%3Dparent.parent&container_width=85&href=http%3A%2F%2Fcafef.vn%2Fco-phieu-vicostone-vcs-giam-san-sau-khi-cong-bo-loi-nhuan-nam-2019-uoc-tang-25-20191230205458873.chn&layout=button_count&locale=vi_VN&sdk=joey&share=false&show_faces=false&size=small,7,31-12-2019 00:00:00
201912312019123109224192,2019123109224192,https://www.facebook.com/v2.5/plugins/like.php?action=like&app_id=115279665149396&channel=https%3A%2F%2Fstaticxlie%2Fxd_arbiter.php%3Fversion%3D44%23cb%3Df3defe6b2094794%26domain%3Dcafef.vn%26origin%3Dhttp%253A%252F%252Fcafef.vn%252Ff3c3b225a045e08%26relation%3Dparent.parent&container_width=85&href=http%3A%2F%2Fcafef.vn%2Ftoan-canh-ho-thanh-cong-vua-bi-de-xuat-lap-de-xay-chung-cu-2019123109224192.chn&layout=button_count&locale=vi_VN&sdk=joey&share=false&show_faces=false&size=small,7,31-12-2019 00:00:00
2019123120191230105630045,20191230105630045,https://www.facebook.com/v2.5/plugins/like.php?action=like&app_id=115279665149396&channel=https%3A%2F%2Fstaticxlie%2Fxd_arbiter.php%3Fversion%3D44%23cb%3Df3defe6b2094794%26domain%3Dcafef.vn%26origin%3Dhttp%253A%252F%252Fcafef.vn%252Ff3c3b225a045e08%26relation%3Dparent.parent&container_width=85&href=http%3A%2F%2Fcafef.vn%2Ftu-mot-ung-dung-mua-vui-tiktok-dang-dan-bi-cuon-vao-nhung-am-muu-cua-chinh-phu-my-nhu-the-nao-20191230105630045.chn&layout=button_count&locale=vi_VN&sdk=joey&share=false&show_faces=false&size=small,7,31-12-2019 00:00:00
201912312019123016443206,2019123016443206,https://www.facebook.com/v2.5/plugins/like.php?action=like&app_id=115279665149396&channel=https%3A%2F%2Fstaticxlie%2Fxd_arbiter.php%3Fversion%3D44%23cb%3Df3defe6b2094794%26domain%3Dcafef.vn%26origin%3Dhttp%253A%252F%252Fcafef.vn%252Ff3c3b225a045e08%26relation%3Dparent.parent&container_width=85&href=http%3A%2F%2Fcafef.vn%2Fforbes-lan-dau-cong-bo-100-cong-ty-dai-chung-lon-nhat-viet-nam-vietcombank-quan-quan-ve-lnst-bidv-dung-dau-ve-tong-tai-san-2019123016443206.chn&layout=button_count&locale=vi_VN&sdk=joey&share=false&show_faces=false&size=small,685,31-12-2019 00:00:00
2020010120191230171828248,20191230171828248,https://www.facebook.com/v2.5/plugins/like.php?action=like&app_id=115279665149396&channel=https%3A%2F%2Fstaticxlie%2Fxd_arbiter.php%3Fversion%3D44%23cb%3Df3defe6b2094794%26domain%3Dcafef.vn%26origin%3Dhttp%253A%252F%252Fcafef.vn%252Ff3c3b225a045e08%26relation%3Dparent.parent&container_width=85&href=http%3A%2F%2Fcafef.vn%2Fcac-quy-etfs-rot-gan-230-trieu-usd-vao-thi-truong-chung-khoan-viet-nam-trong-nam-2019-20191230171828248.chn&layout=button_count&locale=vi_VN&sdk=joey&share=false&show_faces=false&size=small,68,01-01-2020 00:00:00
2020010120191230173024092,20191230173024092,https://www.facebook.com/v2.5/plugins/like.php?action=like&app_id=115279665149396&channel=https%3A%2F%2Fstaticxlie%2Fxd_arbiter.php%3Fversion%3D44%23cb%3Df3defe6b2094794%26domain%3Dcafef.vn%26origin%3Dhttp%253A%252F%252Fcafef.vn%252Ff3c3b225a045e08%26relation%3Dparent.parent&container_width=85&href=http%3A%2F%2Fcafef.vn%2Ftrung-quoc-voi-va-phat-hanh-nhan-dan-te-phien-ban-ky-thuat-so-da-den-luc-noi-loi-tu-biet-voi-he-thong-ngan-hang-va-tien-te-ma-chung-ta-tung-biet-20191230173024092.chn&layout=button_count&locale=vi_VN&sdk=joey&share=false&show_faces=false&size=small,650,01-01-2020 00:00:00
2019123120191230134404701,20191230134404701,https://www.facebook.com/v2.5/plugins/like.php?action=like&app_id=115279665149396&channel=https%3A%2F%2Fstaticxlie%2Fxd_arbiter.php%3Fversion%3D44%23cb%3Df3defe6b2094794%26domain%3Dcafef.vn%26origin%3Dhttp%253A%252F%252Fcafef.vn%252Ff3c3b225a045e08%26relation%3Dparent.parent&container_width=85&href=http%3A%2F%2Fcafef.vn%2Fphat-hien-qua-bom-nang-gan-230-kg-tai-quang-ninh-20191230134404701.chn&layout=button_count&locale=vi_VN&sdk=joey&share=false&show_faces=false&size=small,63,31-12-2019 00:00:00
